mHiggs mTop log10gamma lmin
1.232000e+02 1.728000e+02 -3.220092e+02 -2.056931e-02
1.232000e+02 1.730000e+02 -2.881429e+02 -2.186163e-02
1.232000e+02 1.732000e+02 -2.580491e+02 -2.315816e-02
1.232000e+02 1.734000e+02 -2.311315e+02 -2.445837e-02
1.232000e+02 1.736000e+02 -2.069134e+02 -2.576226e-02
1.232000e+02 1.738000e+02 -1.850087e+02 -2.706982e-02
1.232000e+02 1.740000e+02 -1.651019e+02 -2.838108e-02
1.232000e+02 1.742000e+02 -1.469314e+02 -2.969615e-02
1.232000e+02 1.744000e+02 -1.302803e+02 -3.101723e-02
1.232000e+02 1.746000e+02 -1.149660e+02 -3.234212e-02
1.232000e+02 1.748000e+02 -1.008341e+02 -3.367082e-02
1.232000e+02 1.750000e+02 -8.775297e+01 -3.500332e-02
1.232000e+02 1.752000e+02 -7.560989e+01 -3.633964e-02
1.232000e+02 1.754000e+02 -6.430765e+01 -3.767997e-02
1.232000e+02 1.756000e+02 -5.376204e+01 -3.902688e-02
1.232000e+02 1.758000e+02 -4.389973e+01 -4.037773e-02
1.232000e+02 1.760000e+02 -3.465653e+01 -4.173254e-02
1.232000e+02 1.762000e+02 -2.597607e+01 -4.309130e-02
1.232000e+02 1.764000e+02 -1.780864e+01 -4.445402e-02
1.232000e+02 1.766000e+02 -1.011010e+01 -4.582191e-02
1.232000e+02 1.768000e+02 -2.841339e+00 -4.719599e-02
1.232000e+02 1.770000e+02 4.032308e+00 -4.857416e-02
1.232000e+02 1.772000e+02 1.054239e+01 -4.995645e-02
1.232000e+02 1.774000e+02 1.671694e+01 -5.134284e-02
1.232000e+02 1.776000e+02 2.258115e+01 -5.273336e-02
1.232000e+02 1.778000e+02 2.815778e+01 -5.413096e-02
1.232000e+02 1.780000e+02 3.346742e+01 -5.553361e-02
1.232000e+02 1.782000e+02 3.852874e+01 -5.694053e-02
1.232000e+02 1.784000e+02 4.335873e+01 -5.835173e-02
1.232000e+02 1.786000e+02 4.797285e+01 -5.976722e-02
1.232000e+02 1.788000e+02 5.238521e+01 -6.118792e-02
1.232000e+02 1.790000e+02 5.660875e+01 -6.261619e-02
1.232000e+02 1.792000e+02 6.065529e+01 -6.404890e-02
1.232000e+02 1.794000e+02 6.453572e+01 -6.548606e-02
1.232000e+02 1.796000e+02 6.826003e+01 -6.692768e-02
1.232000e+02 1.798000e+02 7.183745e+01 -6.837379e-02
1.232000e+02 1.800000e+02 7.527647e+01 -6.982715e-02
1.234000e+02 1.700000e+02 -5.783780e+03 -2.261239e-03
1.234000e+02 1.702000e+02 -3.408187e+03 -3.505789e-03
1.234000e+02 1.704000e+02 -2.368659e+03 -4.753813e-03
1.234000e+02 1.706000e+02 -1.787230e+03 -6.005305e-03
1.234000e+02 1.708000e+02 -1.416246e+03 -7.260262e-03
1.234000e+02 1.710000e+02 -1.159138e+03 -8.518679e-03
1.234000e+02 1.712000e+02 -9.705216e+02 -9.780553e-03
1.234000e+02 1.714000e+02 -8.262774e+02 -1.104588e-02
1.234000e+02 1.716000e+02 -7.124165e+02 -1.231466e-02
1.234000e+02 1.718000e+02 -6.202658e+02 -1.358793e-02
1.234000e+02 1.720000e+02 -5.441630e+02 -1.486498e-02
1.234000e+02 1.722000e+02 -4.802569e+02 -1.614560e-02
1.234000e+02 1.724000e+02 -4.258364e+02 -1.742978e-02
1.234000e+02 1.726000e+02 -3.789381e+02 -1.871751e-02
1.234000e+02 1.728000e+02 -3.381055e+02 -2.000879e-02
1.234000e+02 1.730000e+02 -3.022341e+02 -2.130364e-02
1.234000e+02 1.732000e+02 -2.704731e+02 -2.260204e-02
1.234000e+02 1.734000e+02 -2.421552e+02 -2.390596e-02
1.234000e+02 1.736000e+02 -2.167501e+02 -2.521361e-02
1.234000e+02 1.738000e+02 -1.938312e+02 -2.652493e-02
1.234000e+02 1.740000e+02 -1.730515e+02 -2.783993e-02
1.234000e+02 1.742000e+02 -1.541246e+02 -2.915860e-02
1.234000e+02 1.744000e+02 -1.368141e+02 -3.048095e-02
1.234000e+02 1.746000e+02 -1.209217e+02 -3.180843e-02
1.234000e+02 1.748000e+02 -1.062805e+02 -3.314078e-02
1.234000e+02 1.750000e+02 -9.274850e+01 -3.447694e-02
1.234000e+02 1.752000e+02 -8.020456e+01 -3.581691e-02
1.234000e+02 1.754000e+02 -6.854449e+01 -3.716069e-02
1.234000e+02 1.756000e+02 -5.767827e+01 -3.850829e-02
1.234000e+02 1.758000e+02 -4.752767e+01 -3.986184e-02
1.234000e+02 1.760000e+02 -3.802443e+01 -4.122021e-02
1.234000e+02 1.762000e+02 -2.910866e+01 -4.258253e-02
1.234000e+02 1.764000e+02 -2.072766e+01 -4.394880e-02
1.234000e+02 1.766000e+02 -1.283488e+01 -4.531904e-02
1.234000e+02 1.768000e+02 -5.388891e+00 -4.669355e-02
1.234000e+02 1.770000e+02 1.646883e+00 -4.807521e-02
1.234000e+02 1.772000e+02 8.305457e+00 -4.946096e-02
1.234000e+02 1.774000e+02 1.461640e+01 -5.085082e-02
1.234000e+02 1.776000e+02 2.060613e+01 -5.224480e-02
1.234000e+02 1.778000e+02 2.629850e+01 -5.364291e-02
1.234000e+02 1.780000e+02 3.171504e+01 -5.504735e-02
1.234000e+02 1.782000e+02 3.687530e+01 -5.645766e-02
1.234000e+02 1.784000e+02 4.179698e+01 -5.787225e-02
1.234000e+02 1.786000e+02 4.649622e+01 -5.929111e-02
1.234000e+02 1.788000e+02 5.098773e+01 -6.071427e-02
1.234000e+02 1.790000e+02 5.528495e+01 -6.214200e-02
1.234000e+02 1.792000e+02 5.940020e+01 -6.357802e-02
1.234000e+02 1.794000e+02 6.334476e+01 -6.501849e-02
1.234000e+02 1.796000e+02 6.712903e+01 -6.646341e-02
1.234000e+02 1.798000e+02 7.076256e+01 -6.791280e-02
1.234000e+02 1.800000e+02 7.425416e+01 -6.936668e-02
1.236000e+02 1.700000e+02 -8.538991e+03 -1.644661e-03
1.236000e+02 1.702000e+02 -4.294011e+03 -2.893236e-03
1.236000e+02 1.704000e+02 -2.791812e+03 -4.145279e-03
1.236000e+02 1.706000e+02 -2.032862e+03 -5.400784e-03
1.236000e+02 1.708000e+02 -1.575809e+03 -6.659748e-03
1.236000e+02 1.710000e+02 -1.270679e+03 -7.922167e-03
1.236000e+02 1.712000e+02 -1.052619e+03 -9.188037e-03
1.236000e+02 1.714000e+02 -8.890680e+02 -1.045735e-02
1.236000e+02 1.716000e+02 -7.618783e+02 -1.173012e-02
1.236000e+02 1.718000e+02 -6.601536e+02 -1.300632e-02
1.236000e+02 1.720000e+02 -5.769502e+02 -1.428596e-02
1.236000e+02 1.722000e+02 -5.076381e+02 -1.556997e-02
1.236000e+02 1.724000e+02 -4.490103e+02 -1.685803e-02
1.236000e+02 1.726000e+02 -3.987762e+02 -1.814965e-02
1.236000e+02 1.728000e+02 -3.552559e+02 -1.944481e-02
1.236000e+02 1.730000e+02 -3.171894e+02 -2.074353e-02
1.236000e+02 1.732000e+02 -2.836131e+02 -2.204579e-02
1.236000e+02 1.734000e+02 -2.537780e+02 -2.335161e-02
1.236000e+02 1.736000e+02 -2.270926e+02 -2.466164e-02
1.236000e+02 1.738000e+02 -2.030841e+02 -2.597674e-02
1.236000e+02 1.740000e+02 -1.813694e+02 -2.729551e-02
1.236000e+02 1.742000e+02 -1.616358e+02 -2.861795e-02
1.236000e+02 1.744000e+02 -1.436238e+02 -2.994406e-02
1.236000e+02 1.746000e+02 -1.271182e+02 -3.127385e-02
1.236000e+02 1.748000e+02 -1.119379e+02 -3.260762e-02
1.236000e+02 1.750000e+02 -9.792990e+01 -3.394746e-02
1.236000e+02 1.752000e+02 -8.496366e+01 -3.529110e-02
1.236000e+02 1.754000e+02 -7.292735e+01 -3.663855e-02
1.236000e+02 1.756000e+02 -6.172464e+01 -3.798981e-02
1.236000e+02 1.758000e+02 -5.127201e+01 -3.934489e-02
1.236000e+02 1.760000e+02 -4.149674e+01 -4.070494e-02
1.236000e+02 1.762000e+02 -3.233521e+01 -4.207084e-02
1.236000e+02 1.764000e+02 -2.373156e+01 -4.344069e-02
1.236000e+02 1.766000e+02 -1.563638e+01 -4.481450e-02
1.236000e+02 1.768000e+02 -8.006035e+00 -4.619226e-02
1.236000e+02 1.770000e+02 -8.017027e-01 -4.757400e-02
1.236000e+02 1.772000e+02 6.010916e+00 -4.896269e-02
1.236000e+02 1.774000e+02 1.246322e+01 -5.035605e-02
1.236000e+02 1.776000e+02 1.858294e+01 -5.175351e-02
1.236000e+02 1.778000e+02 2.439506e+01 -5.315509e-02
1.236000e+02 1.780000e+02 2.992212e+01 -5.456081e-02
1.236000e+02 1.782000e+02 3.518454e+01 -5.597215e-02
1.236000e+02 1.784000e+02 4.020085e+01 -5.739014e-02
1.236000e+02 1.786000e+02 4.498787e+01 -5.881240e-02
1.236000e+02 1.788000e+02 4.956092e+01 -6.023896e-02
1.236000e+02 1.790000e+02 5.393402e+01 -6.166981e-02
1.236000e+02 1.792000e+02 5.811995e+01 -6.310498e-02
1.236000e+02 1.794000e+02 6.213047e+01 -6.454840e-02
1.236000e+02 1.796000e+02 6.597635e+01 -6.599665e-02
1.236000e+02 1.798000e+02 6.966751e+01 -6.744936e-02
1.236000e+02 1.800000e+02 7.321307e+01 -6.890655e-02
1.238000e+02 1.700000e+02 -inf -1.024688e-03
1.238000e+02 1.702000e+02 -5.751992e+03 -2.276964e-03
1.238000e+02 1.704000e+02 -3.381910e+03 -3.532820e-03
1.238000e+02 1.706000e+02 -2.348068e+03 -4.792372e-03
1.238000e+02 1.708000e+02 -1.770582e+03 -6.055378e-03
1.238000e+02 1.710000e+02 -1.402357e+03 -7.321833e-03
1.238000e+02 1.712000e+02 -1.147257e+03 -8.591732e-03
1.238000e+02 1.714000e+02 -9.601601e+02 -9.865072e-03
1.238000e+02 1.716000e+02 -8.171030e+02 -1.114185e-02
1.238000e+02 1.718000e+02 -7.041936e+02 -1.242206e-02
1.238000e+02 1.720000e+02 -6.128216e+02 -1.370571e-02
1.238000e+02 1.722000e+02 -5.373675e+02 -1.499278e-02
1.238000e+02 1.724000e+02 -4.740100e+02 -1.628328e-02
1.238000e+02 1.726000e+02 -4.200594e+02 -1.757826e-02
1.238000e+02 1.728000e+02 -3.735679e+02 -1.887733e-02
1.238000e+02 1.730000e+02 -3.330909e+02 -2.017995e-02
1.238000e+02 1.732000e+02 -2.975329e+02 -2.148610e-02
1.238000e+02 1.734000e+02 -2.660501e+02 -2.279580e-02
1.238000e+02 1.736000e+02 -2.379810e+02 -2.410905e-02
1.238000e+02 1.738000e+02 -2.127996e+02 -2.542583e-02
1.238000e+02 1.740000e+02 -1.900829e+02 -2.674780e-02
1.238000e+02 1.742000e+02 -1.694867e+02 -2.807403e-02
1.238000e+02 1.744000e+02 -1.507274e+02 -2.940393e-02
1.238000e+02 1.746000e+02 -1.335703e+02 -3.073750e-02
1.238000e+02 1.748000e+02 -1.178190e+02 -3.207475e-02
1.238000e+02 1.750000e+02 -1.033078e+02 -3.341566e-02
1.238000e+02 1.752000e+02 -8.989618e+01 -3.476219e-02
1.238000e+02 1.754000e+02 -7.746391e+01 -3.611334e-02
1.238000e+02 1.756000e+02 -6.590774e+01 -3.746828e-02
1.238000e+02 1.758000e+02 -5.513842e+01 -3.882704e-02
1.238000e+02 1.760000e+02 -4.507840e+01 -4.018960e-02
1.238000e+02 1.762000e+02 -3.566002e+01 -4.155620e-02
1.238000e+02 1.764000e+02 -2.682392e+01 -4.292965e-02
1.238000e+02 1.766000e+02 -1.851789e+01 -4.430706e-02
1.238000e+02 1.768000e+02 -1.069566e+01 -4.568841e-02
1.238000e+02 1.770000e+02 -3.316299e+00 -4.707373e-02
1.238000e+02 1.772000e+02 3.656428e+00 -4.846303e-02
1.238000e+02 1.774000e+02 1.025539e+01 -4.985849e-02
1.238000e+02 1.776000e+02 1.650980e+01 -5.125946e-02
1.238000e+02 1.778000e+02 2.244587e+01 -5.266455e-02
1.238000e+02 1.780000e+02 2.808722e+01 -5.407376e-02
1.238000e+02 1.782000e+02 3.345522e+01 -5.548710e-02
1.238000e+02 1.784000e+02 3.856921e+01 -5.690538e-02
1.238000e+02 1.786000e+02 4.344677e+01 -5.833108e-02
1.238000e+02 1.788000e+02 4.810387e+01 -5.976105e-02
1.238000e+02 1.790000e+02 5.255511e+01 -6.119531e-02
1.238000e+02 1.792000e+02 5.681381e+01 -6.263388e-02
1.238000e+02 1.794000e+02 6.089216e+01 -6.407677e-02
1.238000e+02 1.796000e+02 6.480136e+01 -6.552739e-02
1.238000e+02 1.798000e+02 6.855171e+01 -6.698344e-02
1.238000e+02 1.800000e+02 7.215267e+01 -6.844396e-02
1.240000e+02 1.700000e+02 -inf -4.022453e-04
1.240000e+02 1.702000e+02 -8.427898e+03 -1.658691e-03
1.240000e+02 1.704000e+02 -4.261041e+03 -2.918476e-03
1.240000e+02 1.706000e+02 -2.767188e+03 -4.181594e-03
1.240000e+02 1.708000e+02 -2.013646e+03 -5.448040e-03
1.240000e+02 1.710000e+02 -1.560167e+03 -6.717809e-03
1.240000e+02 1.712000e+02 -1.257539e+03 -7.991601e-03
1.240000e+02 1.714000e+02 -1.041312e+03 -9.268998e-03
1.240000e+02 1.716000e+02 -8.791599e+02 -1.054983e-02
1.240000e+02 1.718000e+02 -7.530708e+02 -1.183408e-02
1.240000e+02 1.720000e+02 -6.522338e+02 -1.312176e-02
1.240000e+02 1.722000e+02 -5.697610e+02 -1.441287e-02
1.240000e+02 1.724000e+02 -5.010603e+02 -1.570739e-02
1.240000e+02 1.726000e+02 -4.429517e+02 -1.700533e-02
1.240000e+02 1.728000e+02 -3.931637e+02 -1.830669e-02
1.240000e+02 1.730000e+02 -3.500312e+02 -1.961287e-02
1.240000e+02 1.732000e+02 -3.123040e+02 -2.092295e-02
1.240000e+02 1.734000e+02 -2.790277e+02 -2.223657e-02
1.240000e+02 1.736000e+02 -2.494596e+02 -2.355372e-02
1.240000e+02 1.738000e+02 -2.230134e+02 -2.487441e-02
1.240000e+02 1.740000e+02 -1.992202e+02 -2.619863e-02
1.240000e+02 1.742000e+02 -1.777009e+02 -2.752682e-02
1.240000e+02 1.744000e+02 -1.581442e+02 -2.886054e-02
1.240000e+02 1.746000e+02 -1.402942e+02 -3.019792e-02
1.240000e+02 1.748000e+02 -1.239371e+02 -3.153897e-02
1.240000e+02 1.750000e+02 -1.088936e+02 -3.288368e-02
1.240000e+02 1.752000e+02 -9.501178e+01 -3.423206e-02
1.240000e+02 1.754000e+02 -8.216239e+01 -3.558502e-02
1.240000e+02 1.756000e+02 -7.023462e+01 -3.694368e-02
1.240000e+02 1.758000e+02 -5.913297e+01 -3.830614e-02
1.240000e+02 1.760000e+02 -4.877466e+01 -3.967241e-02
1.240000e+02 1.762000e+02 -3.908763e+01 -4.104249e-02
1.240000e+02 1.764000e+02 -3.000883e+01 -4.241638e-02
1.240000e+02 1.766000e+02 -2.148288e+01 -4.379670e-02
1.240000e+02 1.768000e+02 -1.346082e+01 -4.518167e-02
1.240000e+02 1.770000e+02 -5.899403e+00 -4.657060e-02
1.240000e+02 1.772000e+02 1.239692e+00 -4.796349e-02
1.240000e+02 1.774000e+02 7.990798e+00 -4.936035e-02
1.240000e+02 1.776000e+02 1.438484e+01 -5.076263e-02
1.240000e+02 1.778000e+02 2.044926e+01 -5.217125e-02
1.240000e+02 1.780000e+02 2.620885e+01 -5.358398e-02
1.240000e+02 1.782000e+02 3.168597e+01 -5.500083e-02
1.240000e+02 1.784000e+02 3.690085e+01 -5.642182e-02
1.240000e+02 1.786000e+02 4.187184e+01 -5.784710e-02
1.240000e+02 1.788000e+02 4.661560e+01 -5.928051e-02
1.240000e+02 1.790000e+02 5.114735e+01 -6.071821e-02
1.240000e+02 1.792000e+02 5.548095e+01 -6.216021e-02
1.240000e+02 1.794000e+02 5.962910e+01 -6.360652e-02
1.240000e+02 1.796000e+02 6.360341e+01 -6.505715e-02
1.240000e+02 1.798000e+02 6.741458e+01 -6.651502e-02
1.240000e+02 1.800000e+02 7.107243e+01 -6.797889e-02
1.242000e+02 1.700000e+02 -inf 2.243085e-04
1.242000e+02 1.702000e+02 -inf -1.036344e-03
1.242000e+02 1.704000e+02 -5.708611e+03 -2.300329e-03
1.242000e+02 1.706000e+02 -3.351502e+03 -3.567640e-03
1.242000e+02 1.708000e+02 -2.325443e+03 -4.838272e-03
1.242000e+02 1.710000e+02 -1.752724e+03 -6.112221e-03
1.242000e+02 1.712000e+02 -1.387679e+03 -7.389481e-03
1.242000e+02 1.714000e+02 -1.134830e+03 -8.670049e-03
1.242000e+02 1.716000e+02 -9.494006e+02 -9.954009e-03
1.242000e+02 1.718000e+02 -8.076283e+02 -1.124234e-02
1.242000e+02 1.720000e+02 -6.957380e+02 -1.253409e-02
1.242000e+02 1.722000e+02 -6.051935e+02 -1.382926e-02
1.242000e+02 1.724000e+02 -5.304243e+02 -1.512784e-02
1.242000e+02 1.726000e+02 -4.676428e+02 -1.642982e-02
1.242000e+02 1.728000e+02 -4.141832e+02 -1.773522e-02
1.242000e+02 1.730000e+02 -3.681153e+02 -1.904403e-02
1.242000e+02 1.732000e+02 -3.280071e+02 -2.035629e-02
1.242000e+02 1.734000e+02 -2.927734e+02 -2.167386e-02
1.242000e+02 1.736000e+02 -2.615778e+02 -2.299495e-02
1.242000e+02 1.738000e+02 -2.337647e+02 -2.431957e-02
1.242000e+02 1.740000e+02 -2.088131e+02 -2.564772e-02
1.242000e+02 1.742000e+02 -1.863037e+02 -2.697940e-02
1.242000e+02 1.744000e+02 -1.658956e+02 -2.831461e-02
1.242000e+02 1.746000e+02 -1.473075e+02 -2.965508e-02
1.242000e+02 1.748000e+02 -1.303070e+02 -3.099996e-02
1.242000e+02 1.750000e+02 -1.146995e+02 -3.234849e-02
1.242000e+02 1.752000e+02 -1.003208e+02 -3.370069e-02
1.242000e+02 1.754000e+02 -8.703161e+01 -3.505655e-02
1.242000e+02 1.756000e+02 -7.471283e+01 -3.641608e-02
1.242000e+02 1.758000e+02 -6.326214e+01 -3.778218e-02
1.242000e+02 1.760000e+02 -5.259111e+01 -3.915217e-02
1.242000e+02 1.762000e+02 -4.262290e+01 -4.052597e-02
1.242000e+02 1.764000e+02 -3.329046e+01 -4.190358e-02
1.242000e+02 1.766000e+02 -2.453503e+01 -4.328500e-02
1.242000e+02 1.768000e+02 -1.630473e+01 -4.467201e-02
1.242000e+02 1.770000e+02 -8.553857e+00 -4.606457e-02
1.242000e+02 1.772000e+02 -1.241796e+00 -4.746109e-02
1.242000e+02 1.774000e+02 5.667292e+00 -4.886157e-02
1.242000e+02 1.776000e+02 1.220609e+01 -5.026602e-02
1.242000e+02 1.778000e+02 1.840350e+01 -5.167517e-02
1.242000e+02 1.780000e+02 2.428547e+01 -5.309145e-02
1.242000e+02 1.782000e+02 2.987542e+01 -5.451184e-02
1.242000e+02 1.784000e+02 3.519452e+01 -5.593636e-02
1.242000e+02 1.786000e+02 4.026195e+01 -5.736501e-02
1.242000e+02 1.788000e+02 4.509511e+01 -5.879782e-02
1.242000e+02 1.790000e+02 4.970983e+01 -6.023850e-02
1.242000e+02 1.792000e+02 5.412057e+01 -6.168395e-02
1.242000e+02 1.794000e+02 5.834054e+01 -6.313370e-02
1.242000e+02 1.796000e+02 6.238182e+01 -6.458776e-02
1.242000e+02 1.798000e+02 6.625550e+01 -6.604616e-02
1.242000e+02 1.800000e+02 6.997179e+01 -6.751134e-02
1.244000e+02 1.700000e+02 -inf 8.550130e-04
1.244000e+02 1.702000e+02 -inf -4.098828e-04
1.244000e+02 1.704000e+02 -8.342423e+03 -1.678104e-03
1.244000e+02 1.706000e+02 -4.221731e+03 -2.949645e-03
1.244000e+02 1.708000e+02 -2.739823e+03 -4.224499e-03
1.244000e+02 1.710000e+02 -1.992912e+03 -5.502663e-03
1.244000e+02 1.712000e+02 -1.543581e+03 -6.784130e-03
1.244000e+02 1.714000e+02 -1.243763e+03 -8.068898e-03
1.244000e+02 1.716000e+02 -1.029553e+03 -9.356961e-03
1.244000e+02 1.718000e+02 -8.689170e+02 -1.064832e-02
1.244000e+02 1.720000e+02 -7.440075e+02 -1.194296e-02
1.244000e+02 1.722000e+02 -6.441140e+02 -1.324192e-02
1.244000e+02 1.724000e+02 -5.624123e+02 -1.454459e-02
1.244000e+02 1.726000e+02 -4.943536e+02 -1.585066e-02
1.244000e+02 1.728000e+02 -4.367875e+02 -1.716013e-02
1.244000e+02 1.730000e+02 -3.874640e+02 -1.847300e-02
1.244000e+02 1.732000e+02 -3.447333e+02 -1.978927e-02
1.244000e+02 1.734000e+02 -3.073574e+02 -2.110893e-02
1.244000e+02 1.736000e+02 -2.743906e+02 -2.243271e-02
1.244000e+02 1.738000e+02 -2.450973e+02 -2.376130e-02
1.244000e+02 1.740000e+02 -2.188967e+02 -2.509341e-02
1.244000e+02 1.742000e+02 -1.953244e+02 -2.642904e-02
1.244000e+02 1.744000e+02 -1.740047e+02 -2.776819e-02
1.244000e+02 1.746000e+02 -1.546293e+02 -2.911086e-02
1.244000e+02 1.748000e+02 -1.369445e+02 -3.045769e-02
1.244000e+02 1.750000e+02 -1.207389e+02 -3.181008e-02
1.244000e+02 1.752000e+02 -1.058345e+02 -3.316612e-02
1.244000e+02 1.754000e+02 -9.208108e+01 -3.452582e-02
1.244000e+02 1.756000e+02 -7.935044e+01 -3.588918e-02
1.244000e+02 1.758000e+02 -6.753285e+01 -3.725620e-02
1.244000e+02 1.760000e+02 -5.653369e+01 -3.862887e-02
1.244000e+02 1.762000e+02 -4.627098e+01 -4.000642e-02
1.244000e+02 1.764000e+02 -3.667330e+01 -4.138776e-02
1.244000e+02 1.766000e+02 -2.767819e+01 -4.277292e-02
1.244000e+02 1.768000e+02 -1.923082e+01 -4.416188e-02
1.244000e+02 1.770000e+02 -1.128265e+01 -4.555563e-02
1.244000e+02 1.772000e+02 -3.790858e+00 -4.695580e-02
1.244000e+02 1.774000e+02 3.282438e+00 -4.835993e-02
1.244000e+02 1.776000e+02 9.971481e+00 -4.976802e-02
1.244000e+02 1.778000e+02 1.630673e+01 -5.118008e-02
1.244000e+02 1.780000e+02 2.231542e+01 -5.259614e-02
1.244000e+02 1.782000e+02 2.802210e+01 -5.402010e-02
1.244000e+02 1.784000e+02 3.344892e+01 -5.544817e-02
1.244000e+02 1.786000e+02 3.861594e+01 -5.688037e-02
1.244000e+02 1.788000e+02 4.354132e+01 -5.831672e-02
1.244000e+02 1.790000e+02 4.824159e+01 -5.975722e-02
1.244000e+02 1.792000e+02 5.273181e+01 -6.120507e-02
1.244000e+02 1.794000e+02 5.702572e+01 -6.265829e-02
1.244000e+02 1.796000e+02 6.113588e+01 -6.411581e-02
1.244000e+02 1.798000e+02 6.507383e+01 -6.557766e-02
1.244000e+02 1.800000e+02 6.885015e+01 -6.704384e-02
1.246000e+02 1.700000e+02 -inf 1.489909e-03
1.246000e+02 1.702000e+02 -inf 2.207331e-04
1.246000e+02 1.704000e+02 -inf -1.051761e-03
1.246000e+02 1.706000e+02 -5.653878e+03 -2.327568e-03
1.246000e+02 1.708000e+02 -3.317123e+03 -3.606682e-03
1.246000e+02 1.710000e+02 -2.300841e+03 -4.889097e-03
1.246000e+02 1.712000e+02 -1.733723e+03 -6.174808e-03
1.246000e+02 1.714000e+02 -1.372253e+03 -7.463811e-03
1.246000e+02 1.716000e+02 -1.121883e+03 -8.756102e-03
1.246000e+02 1.718000e+02 -9.382641e+02 -1.005168e-02
1.246000e+02 1.720000e+02 -7.978702e+02 -1.135053e-02
1.246000e+02 1.722000e+02 -6.870634e+02 -1.265266e-02
1.246000e+02 1.724000e+02 -5.973926e+02 -1.395806e-02
1.246000e+02 1.726000e+02 -5.233425e+02 -1.526780e-02
1.246000e+02 1.728000e+02 -4.611629e+02 -1.658138e-02
1.246000e+02 1.730000e+02 -4.082142e+02 -1.789834e-02
1.246000e+02 1.732000e+02 -3.625856e+02 -1.921870e-02
1.246000e+02 1.734000e+02 -3.228590e+02 -2.054245e-02
1.246000e+02 1.736000e+02 -2.879597e+02 -2.186958e-02
1.246000e+02 1.738000e+02 -2.570596e+02 -2.320010e-02
1.246000e+02 1.740000e+02 -2.295096e+02 -2.453566e-02
1.246000e+02 1.742000e+02 -2.047935e+02 -2.587527e-02
1.246000e+02 1.744000e+02 -1.824963e+02 -2.721839e-02
1.246000e+02 1.746000e+02 -1.622803e+02 -2.856503e-02
1.246000e+02 1.748000e+02 -1.438669e+02 -2.991518e-02
1.246000e+02 1.750000e+02 -1.270261e+02 -3.126885e-02
1.246000e+02 1.752000e+02 -1.115649e+02 -3.262832e-02
1.246000e+02 1.754000e+02 -9.732095e+01 -3.399188e-02
1.246000e+02 1.756000e+02 -8.415612e+01 -3.535910e-02
1.246000e+02 1.758000e+02 -7.195251e+01 -3.672998e-02
1.246000e+02 1.760000e+02 -6.060878e+01 -3.810451e-02
1.246000e+02 1.762000e+02 -5.003733e+01 -3.948379e-02
1.246000e+02 1.764000e+02 -4.016209e+01 -4.086891e-02
1.246000e+02 1.766000e+02 -3.091660e+01 -4.225782e-02
1.246000e+02 1.768000e+02 -2.224269e+01 -4.365054e-02
1.246000e+02 1.770000e+02 -1.408896e+01 -4.504707e-02
1.246000e+02 1.772000e+02 -6.410131e+00 -4.644760e-02
1.246000e+02 1.774000e+02 8.338626e-01 -4.785540e-02
1.246000e+02 1.776000e+02 7.678845e+00 -4.926715e-02
1.246000e+02 1.778000e+02 1.415703e+01 -5.068287e-02
1.246000e+02 1.780000e+02 2.029699e+01 -5.210256e-02
1.246000e+02 1.782000e+02 2.612447e+01 -5.352623e-02
1.246000e+02 1.784000e+02 3.166267e+01 -5.495724e-02
1.246000e+02 1.786000e+02 3.693257e+01 -5.639302e-02
1.246000e+02 1.788000e+02 4.195315e+01 -5.783293e-02
1.246000e+02 1.790000e+02 4.674164e+01 -5.927698e-02
1.246000e+02 1.792000e+02 5.131376e+01 -6.072519e-02
1.246000e+02 1.794000e+02 5.568380e+01 -6.218026e-02
1.246000e+02 1.796000e+02 5.986486e+01 -6.364127e-02
1.246000e+02 1.798000e+02 6.386890e+01 -6.510660e-02
1.246000e+02 1.800000e+02 6.770692e+01 -6.657625e-02
1.248000e+02 1.700000e+02 -inf 2.127601e-03
1.248000e+02 1.702000e+02 -inf 8.542259e-04
1.248000e+02 1.704000e+02 -inf -4.223370e-04
1.248000e+02 1.706000e+02 -8.166294e+03 -1.702081e-03
1.248000e+02 1.708000e+02 -4.176175e+03 -2.985000e-03
1.248000e+02 1.710000e+02 -2.709778e+03 -4.271484e-03
1.248000e+02 1.712000e+02 -1.970730e+03 -5.561476e-03
1.248000e+02 1.714000e+02 -1.526098e+03 -6.854751e-03
1.248000e+02 1.716000e+02 -1.229384e+03 -8.151306e-03
1.248000e+02 1.718000e+02 -1.017366e+03 -9.451135e-03
1.248000e+02 1.720000e+02 -8.583574e+02 -1.075424e-02
1.248000e+02 1.722000e+02 -7.347029e+02 -1.206060e-02
1.248000e+02 1.724000e+02 -6.358058e+02 -1.337024e-02
1.248000e+02 1.726000e+02 -5.549138e+02 -1.468313e-02
1.248000e+02 1.728000e+02 -4.875259e+02 -1.599929e-02
1.248000e+02 1.730000e+02 -4.305244e+02 -1.732003e-02
1.248000e+02 1.732000e+02 -3.816826e+02 -1.864451e-02
1.248000e+02 1.734000e+02 -3.393676e+02 -1.997237e-02
1.248000e+02 1.736000e+02 -3.023539e+02 -2.130361e-02
1.248000e+02 1.738000e+02 -2.697056e+02 -2.263822e-02
1.248000e+02 1.740000e+02 -2.406945e+02 -2.397622e-02
1.248000e+02 1.742000e+02 -2.147456e+02 -2.531806e-02
