mHiggs mTop log10gamma lmin
1.232000e+02 1.724000e+02 -5.274239e+02 -1.517994e-02
1.232000e+02 1.726000e+02 -4.665903e+02 -1.644949e-02
1.232000e+02 1.728000e+02 -4.145545e+02 -1.772411e-02
1.232000e+02 1.730000e+02 -3.695392e+02 -1.900235e-02
1.232000e+02 1.732000e+02 -3.302156e+02 -2.028422e-02
1.232000e+02 1.734000e+02 -2.955690e+02 -2.156973e-02
1.232000e+02 1.736000e+02 -2.648135e+02 -2.285886e-02
1.232000e+02 1.738000e+02 -2.373292e+02 -2.415162e-02
1.232000e+02 1.740000e+02 -2.126215e+02 -2.544800e-02
1.232000e+02 1.742000e+02 -1.902904e+02 -2.674955e-02
1.232000e+02 1.744000e+02 -1.700097e+02 -2.805548e-02
1.232000e+02 1.746000e+02 -1.515093e+02 -2.936515e-02
1.232000e+02 1.748000e+02 -1.345653e+02 -3.067858e-02
1.232000e+02 1.750000e+02 -1.189896e+02 -3.199576e-02
1.232000e+02 1.752000e+02 -1.046233e+02 -3.331669e-02
1.232000e+02 1.754000e+02 -9.133092e+01 -3.464249e-02
1.232000e+02 1.756000e+02 -7.899676e+01 -3.597371e-02
1.232000e+02 1.758000e+02 -6.752097e+01 -3.730880e-02
1.232000e+02 1.760000e+02 -5.681718e+01 -3.864778e-02
1.232000e+02 1.762000e+02 -4.681019e+01 -3.999065e-02
1.232000e+02 1.764000e+02 -3.743427e+01 -4.133742e-02
1.232000e+02 1.766000e+02 -2.863170e+01 -4.268982e-02
1.232000e+02 1.768000e+02 -2.035159e+01 -4.404762e-02
1.232000e+02 1.770000e+02 -1.254883e+01 -4.540945e-02
1.232000e+02 1.772000e+02 -5.183422e+00 -4.677532e-02
1.232000e+02 1.774000e+02 1.780131e+00 -4.814523e-02
1.232000e+02 1.776000e+02 8.373859e+00 -4.951918e-02
1.232000e+02 1.778000e+02 1.462649e+01 -5.090033e-02
1.232000e+02 1.780000e+02 2.056371e+01 -5.228609e-02
1.232000e+02 1.782000e+02 2.620875e+01 -5.367604e-02
1.232000e+02 1.784000e+02 3.158258e+01 -5.507018e-02
1.232000e+02 1.786000e+02 3.670425e+01 -5.646853e-02
1.232000e+02 1.788000e+02 4.159105e+01 -5.787213e-02
1.232000e+02 1.790000e+02 4.625874e+01 -5.928293e-02
1.232000e+02 1.792000e+02 5.072169e+01 -6.069808e-02
1.232000e+02 1.794000e+02 5.499306e+01 -6.211760e-02
1.232000e+02 1.796000e+02 5.908489e+01 -6.354148e-02
1.232000e+02 1.798000e+02 6.300825e+01 -6.496976e-02
1.232000e+02 1.800000e+02 6.677331e+01 -6.640515e-02
1.234000e+02 1.700000e+02 -inf 3.986113e-04
1.234000e+02 1.702000e+02 -inf -8.322727e-04
1.234000e+02 1.704000e+02 -6.436511e+03 -2.066593e-03
1.234000e+02 1.706000e+02 -3.651544e+03 -3.304345e-03
1.234000e+02 1.708000e+02 -2.496273e+03 -4.545523e-03
1.234000e+02 1.710000e+02 -1.866440e+03 -5.790124e-03
1.234000e+02 1.712000e+02 -1.470626e+03 -7.038879e-03
1.234000e+02 1.714000e+02 -1.199054e+03 -8.291168e-03
1.234000e+02 1.716000e+02 -1.001247e+03 -9.546982e-03
1.234000e+02 1.718000e+02 -8.507900e+02 -1.080632e-02
1.234000e+02 1.720000e+02 -7.325169e+02 -1.206917e-02
1.234000e+02 1.722000e+02 -6.371136e+02 -1.333554e-02
1.234000e+02 1.724000e+02 -5.585390e+02 -1.460542e-02
1.234000e+02 1.726000e+02 -4.927068e+02 -1.587882e-02
1.234000e+02 1.728000e+02 -4.367535e+02 -1.715572e-02
1.234000e+02 1.730000e+02 -3.886134e+02 -1.843623e-02
1.234000e+02 1.732000e+02 -3.467592e+02 -1.972187e-02
1.234000e+02 1.734000e+02 -3.100361e+02 -2.101113e-02
1.234000e+02 1.736000e+02 -2.775566e+02 -2.230401e-02
1.234000e+02 1.738000e+02 -2.486263e+02 -2.360051e-02
1.234000e+02 1.740000e+02 -2.226945e+02 -2.490064e-02
1.234000e+02 1.742000e+02 -1.993187e+02 -2.620439e-02
1.234000e+02 1.744000e+02 -1.781393e+02 -2.751203e-02
1.234000e+02 1.746000e+02 -1.588615e+02 -2.882537e-02
1.234000e+02 1.748000e+02 -1.412402e+02 -3.014245e-02
1.234000e+02 1.750000e+02 -1.250711e+02 -3.146327e-02
1.234000e+02 1.752000e+02 -1.101823e+02 -3.278785e-02
1.234000e+02 1.754000e+02 -9.642779e+01 -3.411618e-02
1.234000e+02 1.756000e+02 -8.368297e+01 -3.544826e-02
1.234000e+02 1.758000e+02 -7.184080e+01 -3.678692e-02
1.234000e+02 1.760000e+02 -6.080889e+01 -3.812946e-02
1.234000e+02 1.762000e+02 -5.050702e+01 -3.947589e-02
1.234000e+02 1.764000e+02 -4.086522e+01 -4.082620e-02
1.234000e+02 1.766000e+02 -3.182216e+01 -4.218041e-02
1.234000e+02 1.768000e+02 -2.332388e+01 -4.353929e-02
1.234000e+02 1.770000e+02 -1.532275e+01 -4.490460e-02
1.234000e+02 1.772000e+02 -7.776411e+00 -4.627394e-02
1.234000e+02 1.774000e+02 -6.473000e-01 -4.764731e-02
1.234000e+02 1.776000e+02 6.097859e+00 -4.902472e-02
1.234000e+02 1.778000e+02 1.248956e+01 -5.040618e-02
1.234000e+02 1.780000e+02 1.855477e+01 -5.179403e-02
1.234000e+02 1.782000e+02 2.431779e+01 -5.318737e-02
1.234000e+02 1.784000e+02 2.980057e+01 -5.458490e-02
1.234000e+02 1.786000e+02 3.502304e+01 -5.598663e-02
1.234000e+02 1.788000e+02 4.000326e+01 -5.739257e-02
1.234000e+02 1.790000e+02 4.475764e+01 -5.880304e-02
1.234000e+02 1.792000e+02 4.930119e+01 -6.022150e-02
1.234000e+02 1.794000e+02 5.364757e+01 -6.164432e-02
1.234000e+02 1.796000e+02 5.780934e+01 -6.307150e-02
1.234000e+02 1.798000e+02 6.179798e+01 -6.450307e-02
1.234000e+02 1.800000e+02 6.562405e+01 -6.593903e-02
1.236000e+02 1.700000e+02 -inf 1.021596e-03
1.236000e+02 1.702000e+02 -inf -2.133030e-04
1.236000e+02 1.704000e+02 -inf -1.451634e-03
1.236000e+02 1.706000e+02 -4.670084e+03 -2.693390e-03
1.236000e+02 1.708000e+02 -2.963675e+03 -3.938569e-03
1.236000e+02 1.710000e+02 -2.132034e+03 -5.187163e-03
1.236000e+02 1.712000e+02 -1.640887e+03 -6.439170e-03
1.236000e+02 1.714000e+02 -1.317003e+03 -7.694584e-03
1.236000e+02 1.716000e+02 -1.087503e+03 -8.953402e-03
1.236000e+02 1.718000e+02 -9.164336e+02 -1.021656e-02
1.236000e+02 1.720000e+02 -7.840264e+02 -1.148331e-02
1.236000e+02 1.722000e+02 -6.785235e+02 -1.275356e-02
1.236000e+02 1.724000e+02 -5.924912e+02 -1.402733e-02
1.236000e+02 1.726000e+02 -5.210006e+02 -1.530460e-02
1.236000e+02 1.728000e+02 -4.606567e+02 -1.658538e-02
1.236000e+02 1.730000e+02 -4.090443e+02 -1.786966e-02
1.236000e+02 1.732000e+02 -3.643986e+02 -1.915744e-02
1.236000e+02 1.734000e+02 -3.253999e+02 -2.044913e-02
1.236000e+02 1.736000e+02 -2.910416e+02 -2.174579e-02
1.236000e+02 1.738000e+02 -2.605434e+02 -2.304607e-02
1.236000e+02 1.740000e+02 -2.332903e+02 -2.434997e-02
1.236000e+02 1.742000e+02 -2.087913e+02 -2.565748e-02
1.236000e+02 1.744000e+02 -1.866496e+02 -2.696861e-02
1.236000e+02 1.746000e+02 -1.665416e+02 -2.828336e-02
1.236000e+02 1.748000e+02 -1.481992e+02 -2.960314e-02
1.236000e+02 1.750000e+02 -1.314003e+02 -3.092765e-02
1.236000e+02 1.752000e+02 -1.159584e+02 -3.225589e-02
1.236000e+02 1.754000e+02 -1.017157e+02 -3.358788e-02
1.236000e+02 1.756000e+02 -8.853804e+01 -3.492362e-02
1.236000e+02 1.758000e+02 -7.631052e+01 -3.626311e-02
1.236000e+02 1.760000e+02 -6.493414e+01 -3.760815e-02
1.236000e+02 1.762000e+02 -5.432323e+01 -3.895815e-02
1.236000e+02 1.764000e+02 -4.440322e+01 -4.031204e-02
1.236000e+02 1.766000e+02 -3.510891e+01 -4.166982e-02
1.236000e+02 1.768000e+02 -2.638306e+01 -4.303149e-02
1.236000e+02 1.770000e+02 -1.817523e+01 -4.439705e-02
1.236000e+02 1.772000e+02 -1.044065e+01 -4.576973e-02
1.236000e+02 1.774000e+02 -3.139667e+00 -4.714659e-02
1.236000e+02 1.776000e+02 3.762837e+00 -4.852748e-02
1.236000e+02 1.778000e+02 1.029879e+01 -4.991242e-02
1.236000e+02 1.780000e+02 1.649658e+01 -5.130141e-02
1.236000e+02 1.782000e+02 2.238168e+01 -5.269602e-02
1.236000e+02 1.784000e+02 2.797712e+01 -5.409695e-02
1.236000e+02 1.786000e+02 3.330372e+01 -5.550208e-02
1.236000e+02 1.788000e+02 3.838034e+01 -5.691141e-02
1.236000e+02 1.790000e+02 4.322414e+01 -5.832496e-02
1.236000e+02 1.792000e+02 4.785073e+01 -5.974273e-02
1.236000e+02 1.794000e+02 5.227438e+01 -6.116850e-02
1.236000e+02 1.796000e+02 5.650811e+01 -6.259901e-02
1.236000e+02 1.798000e+02 6.056388e+01 -6.403389e-02
1.236000e+02 1.800000e+02 6.445265e+01 -6.547316e-02
1.238000e+02 1.700000e+02 -inf 1.648624e-03
1.238000e+02 1.702000e+02 -inf 4.096768e-04
1.238000e+02 1.704000e+02 -inf -8.326976e-04
1.238000e+02 1.706000e+02 -6.412652e+03 -2.078493e-03
1.238000e+02 1.708000e+02 -3.626735e+03 -3.327705e-03
1.238000e+02 1.710000e+02 -2.476202e+03 -4.580328e-03
1.238000e+02 1.712000e+02 -1.850034e+03 -5.836357e-03
1.238000e+02 1.714000e+02 -1.456868e+03 -7.095788e-03
1.238000e+02 1.716000e+02 -1.187254e+03 -8.358616e-03
1.238000e+02 1.718000e+02 -9.909390e+02 -9.624838e-03
1.238000e+02 1.720000e+02 -8.416523e+02 -1.089445e-02
1.238000e+02 1.722000e+02 -7.243195e+02 -1.216794e-02
1.238000e+02 1.724000e+02 -6.296874e+02 -1.344563e-02
1.238000e+02 1.726000e+02 -5.517562e+02 -1.472681e-02
1.238000e+02 1.728000e+02 -4.864686e+02 -1.601149e-02
1.238000e+02 1.730000e+02 -4.309822e+02 -1.729966e-02
1.238000e+02 1.732000e+02 -3.832467e+02 -1.859133e-02
1.238000e+02 1.734000e+02 -3.417464e+02 -1.988649e-02
1.238000e+02 1.736000e+02 -3.053353e+02 -2.118514e-02
1.238000e+02 1.738000e+02 -2.731331e+02 -2.248826e-02
1.238000e+02 1.740000e+02 -2.444507e+02 -2.379595e-02
1.238000e+02 1.742000e+02 -2.187419e+02 -2.510726e-02
1.238000e+02 1.744000e+02 -1.955677e+02 -2.642217e-02
1.238000e+02 1.746000e+02 -1.745719e+02 -2.774070e-02
1.238000e+02 1.748000e+02 -1.554609e+02 -2.906285e-02
1.238000e+02 1.750000e+02 -1.379927e+02 -3.038884e-02
1.238000e+02 1.752000e+02 -1.219645e+02 -3.172078e-02
1.238000e+02 1.754000e+02 -1.072056e+02 -3.305647e-02
1.238000e+02 1.756000e+02 -9.357134e+01 -3.439589e-02
1.238000e+02 1.758000e+02 -8.093808e+01 -3.573906e-02
1.238000e+02 1.760000e+02 -6.919972e+01 -3.708597e-02
1.238000e+02 1.762000e+02 -5.826467e+01 -3.843743e-02
1.238000e+02 1.764000e+02 -4.805335e+01 -3.979492e-02
1.238000e+02 1.766000e+02 -3.849639e+01 -4.115629e-02
1.238000e+02 1.768000e+02 -2.953298e+01 -4.252154e-02
1.238000e+02 1.770000e+02 -2.110963e+01 -4.389069e-02
1.238000e+02 1.772000e+02 -1.317910e+01 -4.526374e-02
1.238000e+02 1.774000e+02 -5.699409e+00 -4.664305e-02
1.238000e+02 1.776000e+02 1.366556e+00 -4.802745e-02
1.238000e+02 1.778000e+02 8.052104e+00 -4.941589e-02
1.238000e+02 1.780000e+02 1.438729e+01 -5.080837e-02
1.238000e+02 1.782000e+02 2.039880e+01 -5.220491e-02
1.238000e+02 1.784000e+02 2.611076e+01 -5.360632e-02
1.238000e+02 1.786000e+02 3.154496e+01 -5.501487e-02
1.238000e+02 1.788000e+02 3.672113e+01 -5.642762e-02
1.238000e+02 1.790000e+02 4.165718e+01 -5.784458e-02
1.238000e+02 1.792000e+02 4.636939e+01 -5.926575e-02
1.238000e+02 1.794000e+02 5.087261e+01 -6.069116e-02
1.238000e+02 1.796000e+02 5.518043e+01 -6.212397e-02
1.238000e+02 1.798000e+02 5.930525e+01 -6.356219e-02
1.238000e+02 1.800000e+02 6.325848e+01 -6.500478e-02
1.240000e+02 1.700000e+02 -inf 2.279736e-03
1.240000e+02 1.702000e+02 -inf 1.036705e-03
1.240000e+02 1.704000e+02 -inf -2.097476e-04
1.240000e+02 1.706000e+02 -inf -1.459616e-03
1.240000e+02 1.708000e+02 -4.639589e+03 -2.712896e-03
1.240000e+02 1.710000e+02 -2.939694e+03 -3.969581e-03
1.240000e+02 1.712000e+02 -2.113067e+03 -5.229666e-03
1.240000e+02 1.714000e+02 -1.625369e+03 -6.493147e-03
1.240000e+02 1.716000e+02 -1.303931e+03 -7.760019e-03
1.240000e+02 1.718000e+02 -1.076238e+03 -9.030279e-03
1.240000e+02 1.720000e+02 -9.065529e+02 -1.030392e-02
1.240000e+02 1.722000e+02 -7.752371e+02 -1.158095e-02
1.240000e+02 1.724000e+02 -6.706158e+02 -1.286135e-02
1.240000e+02 1.726000e+02 -5.853097e+02 -1.414539e-02
1.240000e+02 1.728000e+02 -5.144274e+02 -1.543401e-02
1.240000e+02 1.730000e+02 -4.546005e+02 -1.672611e-02
1.240000e+02 1.732000e+02 -4.034325e+02 -1.802170e-02
1.240000e+02 1.734000e+02 -3.591729e+02 -1.932077e-02
1.240000e+02 1.736000e+02 -3.205128e+02 -2.062333e-02
1.240000e+02 1.738000e+02 -2.864538e+02 -2.192938e-02
1.240000e+02 1.740000e+02 -2.562221e+02 -2.323891e-02
1.240000e+02 1.742000e+02 -2.292076e+02 -2.455369e-02
1.240000e+02 1.744000e+02 -2.049236e+02 -2.587243e-02
1.240000e+02 1.746000e+02 -1.829766e+02 -2.719476e-02
1.240000e+02 1.748000e+02 -1.630457e+02 -2.852070e-02
1.240000e+02 1.750000e+02 -1.448651e+02 -2.985025e-02
1.240000e+02 1.752000e+02 -1.282147e+02 -3.118342e-02
1.240000e+02 1.754000e+02 -1.129093e+02 -3.252190e-02
1.240000e+02 1.756000e+02 -9.879277e+01 -3.386504e-02
1.240000e+02 1.758000e+02 -8.573194e+01 -3.521191e-02
1.240000e+02 1.760000e+02 -7.361294e+01 -3.656253e-02
1.240000e+02 1.762000e+02 -6.233761e+01 -3.791689e-02
1.240000e+02 1.764000e+02 -5.182103e+01 -3.927500e-02
1.240000e+02 1.766000e+02 -4.198928e+01 -4.063979e-02
1.240000e+02 1.768000e+02 -3.277771e+01 -4.200866e-02
1.240000e+02 1.770000e+02 -2.412964e+01 -4.338142e-02
1.240000e+02 1.772000e+02 -1.599492e+01 -4.475806e-02
1.240000e+02 1.774000e+02 -8.329302e+00 -4.613861e-02
1.240000e+02 1.776000e+02 -1.093455e+00 -4.752459e-02
1.240000e+02 1.778000e+02 5.747386e+00 -4.891656e-02
1.240000e+02 1.780000e+02 1.222499e+01 -5.031256e-02
1.240000e+02 1.782000e+02 1.836742e+01 -5.171261e-02
1.240000e+02 1.784000e+02 2.419996e+01 -5.311672e-02
1.240000e+02 1.786000e+02 2.974540e+01 -5.452497e-02
1.240000e+02 1.788000e+02 3.502440e+01 -5.594116e-02
1.240000e+02 1.790000e+02 4.005564e+01 -5.736156e-02
1.240000e+02 1.792000e+02 4.485614e+01 -5.878616e-02
1.240000e+02 1.794000e+02 4.944137e+01 -6.021498e-02
1.240000e+02 1.796000e+02 5.382547e+01 -6.164804e-02
1.240000e+02 1.798000e+02 5.802135e+01 -6.308795e-02
1.240000e+02 1.800000e+02 6.204086e+01 -6.453390e-02
1.242000e+02 1.700000e+02 -inf 2.914477e-03
1.242000e+02 1.702000e+02 -inf 1.667347e-03
1.242000e+02 1.704000e+02 -inf 4.169175e-04
1.242000e+02 1.706000e+02 -inf -8.368038e-04
1.242000e+02 1.708000e+02 -6.374510e+03 -2.094103e-03
1.242000e+02 1.710000e+02 -3.597170e+03 -3.354885e-03
1.242000e+02 1.712000e+02 -2.453819e+03 -4.619061e-03
1.242000e+02 1.714000e+02 -1.832286e+03 -5.886626e-03
1.242000e+02 1.716000e+02 -1.442243e+03 -7.157576e-03
1.242000e+02 1.718000e+02 -1.174854e+03 -8.431907e-03
1.242000e+02 1.720000e+02 -9.801988e+02 -9.709615e-03
1.242000e+02 1.722000e+02 -8.321868e+02 -1.099070e-02
1.242000e+02 1.724000e+02 -7.158688e+02 -1.227515e-02
1.242000e+02 1.726000e+02 -6.220613e+02 -1.356296e-02
1.242000e+02 1.728000e+02 -5.448129e+02 -1.485415e-02
1.242000e+02 1.730000e+02 -4.800999e+02 -1.614898e-02
1.242000e+02 1.732000e+02 -4.251035e+02 -1.744852e-02
1.242000e+02 1.734000e+02 -3.777907e+02 -1.875154e-02
1.242000e+02 1.736000e+02 -3.366587e+02 -2.005804e-02
1.242000e+02 1.738000e+02 -3.005715e+02 -2.136802e-02
1.242000e+02 1.740000e+02 -2.686560e+02 -2.268147e-02
1.242000e+02 1.742000e+02 -2.402295e+02 -2.399840e-02
1.242000e+02 1.744000e+02 -2.147503e+02 -2.531933e-02
1.242000e+02 1.746000e+02 -1.917833e+02 -2.664551e-02
1.242000e+02 1.748000e+02 -1.709754e+02 -2.797528e-02
1.242000e+02 1.750000e+02 -1.520357e+02 -2.930866e-02
1.242000e+02 1.752000e+02 -1.347240e+02 -3.064563e-02
1.242000e+02 1.754000e+02 -1.188396e+02 -3.198621e-02
1.242000e+02 1.756000e+02 -1.042132e+02 -3.333105e-02
1.242000e+02 1.758000e+02 -9.070134e+01 -3.468165e-02
1.242000e+02 1.760000e+02 -7.818158e+01 -3.603600e-02
1.242000e+02 1.762000e+02 -6.654875e+01 -3.739408e-02
1.242000e+02 1.764000e+02 -5.571204e+01 -3.875590e-02
1.242000e+02 1.766000e+02 -4.559257e+01 -4.012147e-02
1.242000e+02 1.768000e+02 -3.612161e+01 -4.149282e-02
1.242000e+02 1.770000e+02 -2.723888e+01 -4.286921e-02
1.242000e+02 1.772000e+02 -1.889142e+01 -4.424948e-02
1.242000e+02 1.774000e+02 -1.103226e+01 -4.563364e-02
1.242000e+02 1.776000e+02 -3.619937e+00 -4.702170e-02
1.242000e+02 1.778000e+02 3.382278e+00 -4.841441e-02
1.242000e+02 1.780000e+02 1.000764e+01 -4.981396e-02
1.242000e+02 1.782000e+02 1.628576e+01 -5.121755e-02
1.242000e+02 1.784000e+02 2.224310e+01 -5.262518e-02
1.242000e+02 1.786000e+02 2.790361e+01 -5.403687e-02
1.242000e+02 1.788000e+02 3.328885e+01 -5.545263e-02
1.242000e+02 1.790000e+02 3.841838e+01 -5.687588e-02
1.242000e+02 1.792000e+02 4.330996e+01 -5.830393e-02
1.242000e+02 1.794000e+02 4.797973e+01 -5.973620e-02
1.242000e+02 1.796000e+02 5.244239e+01 -6.117269e-02
1.242000e+02 1.798000e+02 5.671142e+01 -6.261343e-02
1.242000e+02 1.800000e+02 6.079911e+01 -6.406049e-02
1.244000e+02 1.700000e+02 -inf 3.551962e-03
1.244000e+02 1.702000e+02 -inf 2.300596e-03
1.244000e+02 1.704000e+02 -inf 1.045938e-03
1.244000e+02 1.706000e+02 -inf -2.120059e-04
1.244000e+02 1.708000e+02 -inf -1.473229e-03
1.244000e+02 1.710000e+02 -4.601502e+03 -2.737726e-03
1.244000e+02 1.712000e+02 -2.912553e+03 -4.005491e-03
1.244000e+02 1.714000e+02 -2.092406e+03 -5.276519e-03
1.244000e+02 1.716000e+02 -1.608809e+03 -6.551250e-03
1.244000e+02 1.718000e+02 -1.290168e+03 -7.829687e-03
1.244000e+02 1.720000e+02 -1.064481e+03 -9.111493e-03
1.244000e+02 1.722000e+02 -8.963079e+02 -1.039667e-02
1.244000e+02 1.724000e+02 -7.661701e+02 -1.168520e-02
1.244000e+02 1.726000e+02 -6.624914e+02 -1.297710e-02
1.244000e+02 1.728000e+02 -5.779555e+02 -1.427235e-02
1.244000e+02 1.730000e+02 -5.077148e+02 -1.557095e-02
1.244000e+02 1.732000e+02 -4.484300e+02 -1.687291e-02
1.244000e+02 1.734000e+02 -3.977262e+02 -1.817876e-02
1.244000e+02 1.736000e+02 -3.538685e+02 -1.948922e-02
1.244000e+02 1.738000e+02 -3.155596e+02 -2.080316e-02
1.244000e+02 1.740000e+02 -2.818102e+02 -2.212057e-02
1.244000e+02 1.742000e+02 -2.518532e+02 -2.344145e-02
1.244000e+02 1.744000e+02 -2.250844e+02 -2.476579e-02
1.244000e+02 1.746000e+02 -2.010212e+02 -2.609361e-02
1.244000e+02 1.748000e+02 -1.792739e+02 -2.742655e-02
1.244000e+02 1.750000e+02 -1.595243e+02 -2.876378e-02
1.244000e+02 1.752000e+02 -1.415091e+02 -3.010460e-02
1.244000e+02 1.754000e+02 -1.250102e+02 -3.144902e-02
1.244000e+02 1.756000e+02 -1.098441e+02 -3.279704e-02
1.244000e+02 1.758000e+02 -9.585601e+01 -3.414866e-02
1.244000e+02 1.760000e+02 -8.291402e+01 -3.550635e-02
1.244000e+02 1.762000e+02 -7.090525e+01 -3.686818e-02
1.244000e+02 1.764000e+02 -5.973251e+01 -3.823374e-02
1.244000e+02 1.766000e+02 -4.931161e+01 -3.960304e-02
1.244000e+02 1.768000e+02 -3.956930e+01 -4.097608e-02
1.244000e+02 1.770000e+02 -3.044153e+01 -4.235403e-02
1.244000e+02 1.772000e+02 -2.187212e+01 -4.373796e-02
1.244000e+02 1.774000e+02 -1.381138e+01 -4.512577e-02
1.244000e+02 1.776000e+02 -6.215474e+00 -4.651746e-02
1.244000e+02 1.778000e+02 9.544501e-01 -4.791306e-02
1.244000e+02 1.780000e+02 7.733135e+00 -4.931256e-02
1.244000e+02 1.782000e+02 1.415190e+01 -5.071969e-02
1.244000e+02 1.784000e+02 2.023852e+01 -5.213088e-02
1.244000e+02 1.786000e+02 2.601807e+01 -5.354612e-02
1.244000e+02 1.788000e+02 3.151314e+01 -5.496541e-02
1.244000e+02 1.790000e+02 3.674419e+01 -5.638878e-02
1.244000e+02 1.792000e+02 4.172976e+01 -5.781905e-02
1.244000e+02 1.794000e+02 4.648669e+01 -5.925479e-02
1.244000e+02 1.796000e+02 5.103032e+01 -6.069474e-02
1.244000e+02 1.798000e+02 5.537465e+01 -6.213893e-02
1.244000e+02 1.800000e+02 5.953249e+01 -6.358736e-02
1.246000e+02 1.700000e+02 -inf 4.193695e-03
1.246000e+02 1.702000e+02 -inf 2.938057e-03
1.246000e+02 1.704000e+02 -inf 1.679133e-03
1.246000e+02 1.706000e+02 -inf 4.169292e-04
1.246000e+02 1.708000e+02 -inf -8.485468e-04
1.246000e+02 1.710000e+02 -6.322232e+03 -2.117289e-03
1.246000e+02 1.712000e+02 -3.563005e+03 -3.389293e-03
1.246000e+02 1.714000e+02 -2.429224e+03 -4.664551e-03
1.246000e+02 1.716000e+02 -1.813259e+03 -5.943059e-03
1.246000e+02 1.718000e+02 -1.426797e+03 -7.224813e-03
1.246000e+02 1.720000e+02 -1.161889e+03 -8.509807e-03
1.246000e+02 1.722000e+02 -9.690458e+02 -9.798820e-03
1.246000e+02 1.724000e+02 -8.224141e+02 -1.109147e-02
1.246000e+02 1.726000e+02 -7.071811e+02 -1.238748e-02
1.246000e+02 1.728000e+02 -6.142483e+02 -1.368683e-02
1.246000e+02 1.730000e+02 -5.377199e+02 -1.498953e-02
1.246000e+02 1.732000e+02 -4.736094e+02 -1.629558e-02
1.246000e+02 1.734000e+02 -4.191246e+02 -1.760497e-02
1.246000e+02 1.736000e+02 -3.722515e+02 -1.891769e-02
1.246000e+02 1.738000e+02 -3.315015e+02 -2.023479e-02
1.246000e+02 1.740000e+02 -2.957490e+02 -2.155618e-02
1.246000e+02 1.742000e+02 -2.641294e+02 -2.288104e-02
1.246000e+02 1.744000e+02 -2.359662e+02 -2.420936e-02
1.246000e+02 1.746000e+02 -2.107228e+02 -2.554113e-02
1.246000e+02 1.748000e+02 -1.879682e+02 -2.687637e-02
1.246000e+02 1.750000e+02 -1.673526e+02 -2.821559e-02
1.246000e+02 1.752000e+02 -1.485878e+02 -2.956028e-02
1.246000e+02 1.754000e+02 -1.314360e+02 -3.090857e-02
1.246000e+02 1.756000e+02 -1.156981e+02 -3.226045e-02
1.246000e+02 1.758000e+02 -1.012065e+02 -3.361592e-02
1.246000e+02 1.760000e+02 -8.781920e+01 -3.497499e-02
1.246000e+02 1.762000e+02 -7.541476e+01 -3.633916e-02
1.246000e+02 1.764000e+02 -6.388904e+01 -3.770849e-02
1.246000e+02 1.766000e+02 -5.315205e+01 -3.908155e-02
1.246000e+02 1.768000e+02 -4.312567e+01 -4.045835e-02
1.246000e+02 1.770000e+02 -3.374179e+01 -4.183889e-02
1.246000e+02 1.772000e+02 -2.494075e+01 -4.322348e-02
1.246000e+02 1.774000e+02 -1.666991e+01 -4.461496e-02
1.246000e+02 1.776000e+02 -8.882926e+00 -4.601032e-02
1.246000e+02 1.778000e+02 -1.538637e+00 -4.740957e-02
1.246000e+02 1.780000e+02 5.399273e+00 -4.881272e-02
1.246000e+02 1.782000e+02 1.196388e+01 -5.021977e-02
1.246000e+02 1.784000e+02 1.818444e+01 -5.163379e-02
1.246000e+02 1.786000e+02 2.408721e+01 -5.305261e-02
1.246000e+02 1.788000e+02 2.969587e+01 -5.447547e-02
1.246000e+02 1.790000e+02 3.503180e+01 -5.590239e-02
1.246000e+02 1.792000e+02 4.011440e+01 -5.733338e-02
1.246000e+02 1.794000e+02 4.496124e+01 -5.877072e-02
1.246000e+02 1.796000e+02 4.958831e+01 -6.021416e-02
1.246000e+02 1.798000e+02 5.401020e+01 -6.166183e-02
1.246000e+02 1.800000e+02 5.824024e+01 -6.311372e-02
1.248000e+02 1.700000e+02 -inf 4.839719e-03
1.248000e+02 1.702000e+02 -inf 3.579770e-03
1.248000e+02 1.704000e+02 -inf 2.316542e-03
1.248000e+02 1.706000e+02 -inf 1.050042e-03
1.248000e+02 1.708000e+02 -inf -2.197233e-04
1.248000e+02 1.710000e+02 -inf -1.492748e-03
1.248000e+02 1.712000e+02 -4.556098e+03 -2.769027e-03
1.248000e+02 1.714000e+02 -2.882384e+03 -4.048552e-03
1.248000e+02 1.716000e+02 -2.070129e+03 -5.331320e-03
1.248000e+02 1.718000e+02 -1.591260e+03 -6.617326e-03
1.248000e+02 1.720000e+02 -1.275742e+03 -7.906563e-03
1.248000e+02 1.722000e+02 -1.052258e+03 -9.199028e-03
1.248000e+02 1.724000e+02 -8.857200e+02 -1.049472e-02
1.248000e+02 1.726000e+02 -7.568420e+02 -1.179408e-02
1.248000e+02 1.728000e+02 -6.541633e+02 -1.309757e-02
1.248000e+02 1.730000e+02 -5.704397e+02 -1.440440e-02
1.248000e+02 1.732000e+02 -5.008717e+02 -1.571457e-02
1.248000e+02 1.734000e+02 -4.421530e+02 -1.702806e-02
1.248000e+02 1.736000e+02 -3.919320e+02 -1.834490e-02
1.248000e+02 1.738000e+02 -3.484912e+02 -1.966506e-02
1.248000e+02 1.740000e+02 -3.105450e+02 -2.098855e-02
1.248000e+02 1.742000e+02 -2.771147e+02 -2.231714e-02
1.248000e+02 1.744000e+02 -2.474404e+02 -2.364946e-02
