mHiggs mTop log10gamma lmin
1.232000e+02 1.724000e+02 -7.050737e+02 -1.240796e-02
1.232000e+02 1.726000e+02 -6.154174e+02 -1.366469e-02
1.232000e+02 1.728000e+02 -5.410943e+02 -1.492500e-02
1.232000e+02 1.730000e+02 -4.784861e+02 -1.618890e-02
1.232000e+02 1.732000e+02 -4.250285e+02 -1.745638e-02
1.232000e+02 1.734000e+02 -3.788547e+02 -1.872744e-02
1.232000e+02 1.736000e+02 -3.385731e+02 -2.000208e-02
1.232000e+02 1.738000e+02 -3.031244e+02 -2.128030e-02
1.232000e+02 1.740000e+02 -2.716895e+02 -2.256318e-02
1.232000e+02 1.742000e+02 -2.436243e+02 -2.385055e-02
1.232000e+02 1.744000e+02 -2.184152e+02 -2.514160e-02
1.232000e+02 1.746000e+02 -1.956480e+02 -2.643635e-02
1.232000e+02 1.748000e+02 -1.749850e+02 -2.773479e-02
1.232000e+02 1.750000e+02 -1.561480e+02 -2.903693e-02
1.232000e+02 1.752000e+02 -1.389052e+02 -3.034277e-02
1.232000e+02 1.754000e+02 -1.230630e+02 -3.165449e-02
1.232000e+02 1.756000e+02 -1.084578e+02 -3.297031e-02
1.232000e+02 1.758000e+02 -9.495042e+01 -3.428996e-02
1.232000e+02 1.760000e+02 -8.242183e+01 -3.561343e-02
1.232000e+02 1.762000e+02 -7.076954e+01 -3.694073e-02
1.232000e+02 1.764000e+02 -5.990494e+01 -3.827185e-02
1.232000e+02 1.766000e+02 -4.975096e+01 -3.960919e-02
1.232000e+02 1.768000e+02 -4.024024e+01 -4.095105e-02
1.232000e+02 1.770000e+02 -3.131368e+01 -4.229687e-02
1.232000e+02 1.772000e+02 -2.291918e+01 -4.364665e-02
1.232000e+02 1.774000e+02 -1.501071e+01 -4.500041e-02
1.232000e+02 1.776000e+02 -7.547291e+00 -4.635817e-02
1.232000e+02 1.778000e+02 -4.924851e-01 -4.772328e-02
1.232000e+02 1.780000e+02 6.185949e+00 -4.909250e-02
1.232000e+02 1.782000e+02 1.251767e+01 -5.046583e-02
1.232000e+02 1.784000e+02 1.852887e+01 -5.184328e-02
1.232000e+02 1.786000e+02 2.424318e+01 -5.322486e-02
1.232000e+02 1.788000e+02 2.968201e+01 -5.461180e-02
1.232000e+02 1.790000e+02 3.486478e+01 -5.600550e-02
1.232000e+02 1.792000e+02 3.980908e+01 -5.740347e-02
1.232000e+02 1.794000e+02 4.453098e+01 -5.880572e-02
1.232000e+02 1.796000e+02 4.904512e+01 -6.021225e-02
1.232000e+02 1.798000e+02 5.336487e+01 -6.162309e-02
1.232000e+02 1.800000e+02 5.750251e+01 -6.304095e-02
1.234000e+02 1.700000e+02 -inf 3.014145e-03
1.234000e+02 1.702000e+02 -inf 1.796704e-03
1.234000e+02 1.704000e+02 -inf 5.757492e-04
1.234000e+02 1.706000e+02 -inf -6.487149e-04
1.234000e+02 1.708000e+02 -7.232731e+03 -1.876683e-03
1.234000e+02 1.710000e+02 -3.925983e+03 -3.108149e-03
1.234000e+02 1.712000e+02 -2.635327e+03 -4.343110e-03
1.234000e+02 1.714000e+02 -1.951101e+03 -5.581560e-03
1.234000e+02 1.716000e+02 -1.528034e+03 -6.823495e-03
1.234000e+02 1.718000e+02 -1.240834e+03 -8.068912e-03
1.234000e+02 1.720000e+02 -1.033212e+03 -9.317806e-03
1.234000e+02 1.722000e+02 -8.761682e+02 -1.057017e-02
1.234000e+02 1.724000e+02 -7.532500e+02 -1.182601e-02
1.234000e+02 1.726000e+02 -6.544403e+02 -1.308532e-02
1.234000e+02 1.728000e+02 -5.732877e+02 -1.434898e-02
1.234000e+02 1.730000e+02 -5.054536e+02 -1.561664e-02
1.234000e+02 1.732000e+02 -4.479118e+02 -1.688787e-02
1.234000e+02 1.734000e+02 -3.984881e+02 -1.816269e-02
1.234000e+02 1.736000e+02 -3.555801e+02 -1.944107e-02
1.234000e+02 1.738000e+02 -3.179802e+02 -2.072303e-02
1.234000e+02 1.740000e+02 -2.847622e+02 -2.200856e-02
1.234000e+02 1.742000e+02 -2.552034e+02 -2.329766e-02
1.234000e+02 1.744000e+02 -2.287316e+02 -2.459210e-02
1.234000e+02 1.746000e+02 -2.048880e+02 -2.589051e-02
1.234000e+02 1.748000e+02 -1.833003e+02 -2.719260e-02
1.234000e+02 1.750000e+02 -1.636636e+02 -2.849838e-02
1.234000e+02 1.752000e+02 -1.457248e+02 -2.980786e-02
1.234000e+02 1.754000e+02 -1.292735e+02 -3.112103e-02
1.234000e+02 1.756000e+02 -1.141323e+02 -3.243891e-02
1.234000e+02 1.758000e+02 -1.001511e+02 -3.376212e-02
1.234000e+02 1.760000e+02 -8.720167e+01 -3.508914e-02
1.234000e+02 1.762000e+02 -7.517420e+01 -3.641999e-02
1.234000e+02 1.764000e+02 -6.397381e+01 -3.775466e-02
1.234000e+02 1.766000e+02 -5.351817e+01 -3.909316e-02
1.234000e+02 1.768000e+02 -4.373557e+01 -4.043686e-02
1.234000e+02 1.770000e+02 -3.456321e+01 -4.178615e-02
1.234000e+02 1.772000e+02 -2.594585e+01 -4.313940e-02
1.234000e+02 1.774000e+02 -1.783475e+01 -4.449662e-02
1.234000e+02 1.776000e+02 -1.018661e+01 -4.585781e-02
1.234000e+02 1.778000e+02 -2.963017e+00 -4.722297e-02
1.234000e+02 1.780000e+02 3.870079e+00 -4.859468e-02
1.234000e+02 1.782000e+02 1.034369e+01 -4.997140e-02
1.234000e+02 1.784000e+02 1.648539e+01 -5.135223e-02
1.234000e+02 1.786000e+02 2.231998e+01 -5.273719e-02
1.234000e+02 1.788000e+02 2.786986e+01 -5.412627e-02
1.234000e+02 1.790000e+02 3.315533e+01 -5.551994e-02
1.234000e+02 1.792000e+02 3.819480e+01 -5.692121e-02
1.234000e+02 1.794000e+02 4.300500e+01 -5.832676e-02
1.234000e+02 1.796000e+02 4.760120e+01 -5.973660e-02
1.234000e+02 1.798000e+02 5.199734e+01 -6.115073e-02
1.234000e+02 1.800000e+02 5.620616e+01 -6.256916e-02
1.236000e+02 1.700000e+02 -inf 3.645389e-03
1.236000e+02 1.702000e+02 -inf 2.424022e-03
1.236000e+02 1.704000e+02 -inf 1.199145e-03
1.236000e+02 1.706000e+02 -inf -2.923866e-05
1.236000e+02 1.708000e+02 -inf -1.261122e-03
1.236000e+02 1.710000e+02 -5.107574e+03 -2.496499e-03
1.236000e+02 1.712000e+02 -3.153847e+03 -3.735367e-03
1.236000e+02 1.714000e+02 -2.239026e+03 -4.977719e-03
1.236000e+02 1.716000e+02 -1.710030e+03 -6.223552e-03
1.236000e+02 1.718000e+02 -1.365723e+03 -7.472862e-03
1.236000e+02 1.720000e+02 -1.123920e+03 -8.725644e-03
1.236000e+02 1.722000e+02 -9.448459e+02 -9.981895e-03
1.236000e+02 1.724000e+02 -8.069248e+02 -1.124161e-02
1.236000e+02 1.726000e+02 -6.974525e+02 -1.250479e-02
1.236000e+02 1.728000e+02 -6.084611e+02 -1.377143e-02
1.236000e+02 1.730000e+02 -5.347009e+02 -1.504153e-02
1.236000e+02 1.732000e+02 -4.725750e+02 -1.631589e-02
1.236000e+02 1.734000e+02 -4.195352e+02 -1.759448e-02
1.236000e+02 1.736000e+02 -3.737265e+02 -1.887665e-02
1.236000e+02 1.738000e+02 -3.337668e+02 -2.016237e-02
1.236000e+02 1.740000e+02 -2.986038e+02 -2.145167e-02
1.236000e+02 1.742000e+02 -2.674243e+02 -2.274453e-02
1.236000e+02 1.744000e+02 -2.395885e+02 -2.404096e-02
1.236000e+02 1.746000e+02 -2.145869e+02 -2.534141e-02
1.236000e+02 1.748000e+02 -1.920080e+02 -2.664719e-02
1.236000e+02 1.750000e+02 -1.715171e+02 -2.795664e-02
1.236000e+02 1.752000e+02 -1.528371e+02 -2.926978e-02
1.236000e+02 1.754000e+02 -1.357388e+02 -3.058661e-02
1.236000e+02 1.756000e+02 -1.200300e+02 -3.190713e-02
1.236000e+02 1.758000e+02 -1.055480e+02 -3.323134e-02
1.236000e+02 1.760000e+02 -9.215502e+01 -3.456182e-02
1.236000e+02 1.762000e+02 -7.973280e+01 -3.589624e-02
1.236000e+02 1.764000e+02 -6.817970e+01 -3.723449e-02
1.236000e+02 1.766000e+02 -5.740780e+01 -3.857655e-02
1.236000e+02 1.768000e+02 -4.734066e+01 -3.992245e-02
1.236000e+02 1.770000e+02 -3.791143e+01 -4.127254e-02
1.236000e+02 1.772000e+02 -2.906151e+01 -4.262929e-02
1.236000e+02 1.774000e+02 -2.073920e+01 -4.398999e-02
1.236000e+02 1.776000e+02 -1.289886e+01 -4.535466e-02
1.236000e+02 1.778000e+02 -5.499819e+00 -4.672329e-02
1.236000e+02 1.780000e+02 1.493906e+00 -4.809591e-02
1.236000e+02 1.782000e+02 8.114622e+00 -4.947424e-02
1.236000e+02 1.784000e+02 1.439154e+01 -5.085847e-02
1.236000e+02 1.786000e+02 2.035062e+01 -5.224683e-02
1.236000e+02 1.788000e+02 2.601534e+01 -5.363930e-02
1.236000e+02 1.790000e+02 3.140693e+01 -5.503591e-02
1.236000e+02 1.792000e+02 3.654463e+01 -5.643667e-02
1.236000e+02 1.794000e+02 4.144592e+01 -5.784523e-02
1.236000e+02 1.796000e+02 4.612671e+01 -5.925839e-02
1.236000e+02 1.798000e+02 5.060151e+01 -6.067583e-02
1.236000e+02 1.800000e+02 5.488360e+01 -6.209757e-02
1.238000e+02 1.700000e+02 -inf 4.279263e-03
1.238000e+02 1.702000e+02 -inf 3.053784e-03
1.238000e+02 1.704000e+02 -inf 1.824911e-03
1.238000e+02 1.706000e+02 -inf 5.926507e-04
1.238000e+02 1.708000e+02 -inf -6.429910e-04
1.238000e+02 1.710000e+02 -7.221832e+03 -1.882008e-03
1.238000e+02 1.712000e+02 -3.903402e+03 -3.124396e-03
1.238000e+02 1.714000e+02 -2.616050e+03 -4.370148e-03
1.238000e+02 1.716000e+02 -1.935081e+03 -5.619818e-03
1.238000e+02 1.718000e+02 -1.514498e+03 -6.873052e-03
1.238000e+02 1.720000e+02 -1.229175e+03 -8.129754e-03
1.238000e+02 1.722000e+02 -1.022998e+03 -9.389919e-03
1.238000e+02 1.724000e+02 -8.670966e+02 -1.065355e-02
1.238000e+02 1.726000e+02 -7.451002e+02 -1.192063e-02
1.238000e+02 1.728000e+02 -6.470487e+02 -1.319116e-02
1.238000e+02 1.730000e+02 -5.665304e+02 -1.446515e-02
1.238000e+02 1.732000e+02 -4.992343e+02 -1.574259e-02
1.238000e+02 1.734000e+02 -4.421545e+02 -1.702347e-02
1.238000e+02 1.736000e+02 -3.931315e+02 -1.830877e-02
1.238000e+02 1.738000e+02 -3.505746e+02 -1.959830e-02
1.238000e+02 1.740000e+02 -3.132844e+02 -2.089139e-02
1.238000e+02 1.742000e+02 -2.803418e+02 -2.218803e-02
1.238000e+02 1.744000e+02 -2.510295e+02 -2.348824e-02
1.238000e+02 1.746000e+02 -2.247796e+02 -2.479201e-02
1.238000e+02 1.748000e+02 -2.011367e+02 -2.609934e-02
1.238000e+02 1.750000e+02 -1.797315e+02 -2.741168e-02
1.238000e+02 1.752000e+02 -1.602613e+02 -2.872851e-02
1.238000e+02 1.754000e+02 -1.424752e+02 -3.004903e-02
1.238000e+02 1.756000e+02 -1.261643e+02 -3.137323e-02
1.238000e+02 1.758000e+02 -1.111527e+02 -3.270112e-02
1.238000e+02 1.760000e+02 -9.729147e+01 -3.403269e-02
1.238000e+02 1.762000e+02 -8.445347e+01 -3.536946e-02
1.238000e+02 1.764000e+02 -7.252965e+01 -3.671130e-02
1.238000e+02 1.766000e+02 -6.142594e+01 -3.805696e-02
1.238000e+02 1.768000e+02 -5.106073e+01 -3.940644e-02
1.238000e+02 1.770000e+02 -4.136290e+01 -4.075974e-02
1.238000e+02 1.772000e+02 -3.227012e+01 -4.211688e-02
1.238000e+02 1.774000e+02 -2.372764e+01 -4.348049e-02
1.238000e+02 1.776000e+02 -1.568712e+01 -4.484867e-02
1.238000e+02 1.778000e+02 -8.105596e+00 -4.622080e-02
1.238000e+02 1.780000e+02 -9.449983e-01 -4.759691e-02
1.238000e+02 1.782000e+02 5.828390e+00 -4.897700e-02
1.238000e+02 1.784000e+02 1.224543e+01 -5.036199e-02
1.238000e+02 1.786000e+02 1.833343e+01 -5.175376e-02
1.238000e+02 1.788000e+02 2.411695e+01 -5.314966e-02
1.238000e+02 1.790000e+02 2.961822e+01 -5.454967e-02
1.238000e+02 1.792000e+02 3.485737e+01 -5.595383e-02
1.238000e+02 1.794000e+02 3.985264e+01 -5.736214e-02
1.238000e+02 1.796000e+02 4.462064e+01 -5.877760e-02
1.238000e+02 1.798000e+02 4.917650e+01 -6.019838e-02
1.238000e+02 1.800000e+02 5.353402e+01 -6.162345e-02
1.240000e+02 1.700000e+02 -inf 4.916839e-03
1.240000e+02 1.702000e+02 -inf 3.687286e-03
1.240000e+02 1.704000e+02 -inf 2.454344e-03
1.240000e+02 1.706000e+02 -inf 1.218020e-03
1.240000e+02 1.708000e+02 -inf -2.168116e-05
1.240000e+02 1.710000e+02 -inf -1.264752e-03
1.240000e+02 1.712000e+02 -5.081084e+03 -2.511188e-03
1.240000e+02 1.714000e+02 -3.130872e+03 -3.760984e-03
1.240000e+02 1.716000e+02 -2.220472e+03 -5.014133e-03
1.240000e+02 1.718000e+02 -1.694726e+03 -6.270632e-03
1.240000e+02 1.720000e+02 -1.352778e+03 -7.530477e-03
1.240000e+02 1.722000e+02 -1.112738e+03 -8.794215e-03
1.240000e+02 1.724000e+02 -9.350218e+02 -1.006178e-02
1.240000e+02 1.726000e+02 -7.981752e+02 -1.133280e-02
1.240000e+02 1.728000e+02 -6.895731e+02 -1.260726e-02
1.240000e+02 1.730000e+02 -6.013000e+02 -1.388517e-02
1.240000e+02 1.732000e+02 -5.281425e+02 -1.516653e-02
1.240000e+02 1.734000e+02 -4.665291e+02 -1.645132e-02
1.240000e+02 1.736000e+02 -4.139306e+02 -1.773955e-02
1.240000e+02 1.738000e+02 -3.685059e+02 -1.903122e-02
1.240000e+02 1.740000e+02 -3.288826e+02 -2.032769e-02
1.240000e+02 1.742000e+02 -2.940174e+02 -2.162815e-02
1.240000e+02 1.744000e+02 -2.631031e+02 -2.293217e-02
1.240000e+02 1.746000e+02 -2.355050e+02 -2.423974e-02
1.240000e+02 1.748000e+02 -2.107176e+02 -2.555087e-02
1.240000e+02 1.750000e+02 -1.883329e+02 -2.686555e-02
1.240000e+02 1.752000e+02 -1.680186e+02 -2.818403e-02
1.240000e+02 1.754000e+02 -1.495000e+02 -2.950826e-02
1.240000e+02 1.756000e+02 -1.325499e+02 -3.083617e-02
1.240000e+02 1.758000e+02 -1.169774e+02 -3.216776e-02
1.240000e+02 1.760000e+02 -1.026214e+02 -3.350303e-02
1.240000e+02 1.762000e+02 -8.934502e+01 -3.484198e-02
1.240000e+02 1.764000e+02 -7.703118e+01 -3.618508e-02
1.240000e+02 1.766000e+02 -6.557904e+01 -3.753436e-02
1.240000e+02 1.768000e+02 -5.490140e+01 -3.888745e-02
1.240000e+02 1.770000e+02 -4.492246e+01 -4.024436e-02
1.240000e+02 1.772000e+02 -3.557594e+01 -4.160509e-02
1.240000e+02 1.774000e+02 -2.680372e+01 -4.296965e-02
1.240000e+02 1.776000e+02 -1.855461e+01 -4.433981e-02
1.240000e+02 1.778000e+02 -1.078320e+01 -4.571547e-02
1.240000e+02 1.780000e+02 -3.449304e+00 -4.709510e-02
1.240000e+02 1.782000e+02 3.482692e+00 -4.847870e-02
1.240000e+02 1.784000e+02 1.004509e+01 -4.986627e-02
1.240000e+02 1.786000e+02 1.626663e+01 -5.125797e-02
1.240000e+02 1.788000e+02 2.217311e+01 -5.265731e-02
1.240000e+02 1.790000e+02 2.778780e+01 -5.406076e-02
1.240000e+02 1.792000e+02 3.313175e+01 -5.546834e-02
1.240000e+02 1.794000e+02 3.822404e+01 -5.688007e-02
1.240000e+02 1.796000e+02 4.308199e+01 -5.829594e-02
1.240000e+02 1.798000e+02 4.772137e+01 -5.971835e-02
1.240000e+02 1.800000e+02 5.215659e+01 -6.114677e-02
1.242000e+02 1.700000e+02 -inf 5.558590e-03
1.242000e+02 1.702000e+02 -inf 4.324929e-03
1.242000e+02 1.704000e+02 -inf 3.087883e-03
1.242000e+02 1.706000e+02 -inf 1.847460e-03
1.242000e+02 1.708000e+02 -inf 6.036649e-04
1.242000e+02 1.710000e+02 -inf -6.434947e-04
1.242000e+02 1.712000e+02 -7.139077e+03 -1.894014e-03
1.242000e+02 1.714000e+02 -3.875287e+03 -3.147886e-03
1.242000e+02 1.716000e+02 -2.594129e+03 -4.405107e-03
1.242000e+02 1.718000e+02 -1.917539e+03 -5.665671e-03
1.242000e+02 1.720000e+02 -1.499986e+03 -6.929574e-03
1.242000e+02 1.722000e+02 -1.216844e+03 -8.196810e-03
1.242000e+02 1.724000e+02 -1.012299e+03 -9.467377e-03
1.242000e+02 1.726000e+02 -8.576615e+02 -1.074127e-02
1.242000e+02 1.728000e+02 -7.366704e+02 -1.201970e-02
1.242000e+02 1.730000e+02 -6.394370e+02 -1.330156e-02
1.242000e+02 1.732000e+02 -5.595969e+02 -1.458686e-02
1.242000e+02 1.734000e+02 -4.928720e+02 -1.587560e-02
1.242000e+02 1.736000e+02 -4.362797e+02 -1.716776e-02
1.242000e+02 1.738000e+02 -3.876775e+02 -1.846336e-02
1.242000e+02 1.740000e+02 -3.454874e+02 -1.976239e-02
1.242000e+02 1.742000e+02 -3.085198e+02 -2.106485e-02
1.242000e+02 1.744000e+02 -2.758632e+02 -2.237271e-02
1.242000e+02 1.746000e+02 -2.468060e+02 -2.368412e-02
1.242000e+02 1.748000e+02 -2.207852e+02 -2.499907e-02
1.242000e+02 1.750000e+02 -1.973490e+02 -2.631757e-02
1.242000e+02 1.752000e+02 -1.761317e+02 -2.763962e-02
1.242000e+02 1.754000e+02 -1.568321e+02 -2.896522e-02
1.242000e+02 1.756000e+02 -1.392024e+02 -3.029592e-02
1.242000e+02 1.758000e+02 -1.230351e+02 -3.163124e-02
1.242000e+02 1.760000e+02 -1.081559e+02 -3.297023e-02
1.242000e+02 1.762000e+02 -9.441696e+01 -3.431290e-02
1.242000e+02 1.764000e+02 -8.169238e+01 -3.565926e-02
1.242000e+02 1.766000e+02 -6.987402e+01 -3.700929e-02
1.242000e+02 1.768000e+02 -5.886863e+01 -3.836546e-02
1.242000e+02 1.770000e+02 -4.859527e+01 -3.972600e-02
1.242000e+02 1.772000e+02 -3.898344e+01 -4.109035e-02
1.242000e+02 1.774000e+02 -2.997136e+01 -4.245853e-02
1.242000e+02 1.776000e+02 -2.150473e+01 -4.383053e-02
1.242000e+02 1.778000e+02 -1.353564e+01 -4.520729e-02
1.242000e+02 1.780000e+02 -6.021517e+00 -4.659046e-02
1.242000e+02 1.782000e+02 1.075264e+00 -4.797759e-02
1.242000e+02 1.784000e+02 7.788423e+00 -4.936869e-02
1.242000e+02 1.786000e+02 1.414839e+01 -5.076378e-02
1.242000e+02 1.788000e+02 2.018218e+01 -5.216285e-02
1.242000e+02 1.790000e+02 2.591419e+01 -5.356915e-02
1.242000e+02 1.792000e+02 3.136646e+01 -5.498018e-02
1.242000e+02 1.794000e+02 3.655892e+01 -5.639535e-02
1.242000e+02 1.796000e+02 4.150968e+01 -5.781466e-02
1.242000e+02 1.798000e+02 4.623518e+01 -5.923812e-02
1.242000e+02 1.800000e+02 5.075043e+01 -6.066753e-02
1.244000e+02 1.700000e+02 -inf 6.204557e-03
1.244000e+02 1.702000e+02 -inf 4.966752e-03
1.244000e+02 1.704000e+02 -inf 3.725567e-03
1.244000e+02 1.706000e+02 -inf 2.481009e-03
1.244000e+02 1.708000e+02 -inf 1.233086e-03
1.244000e+02 1.710000e+02 -inf -1.819690e-05
1.244000e+02 1.712000e+02 -inf -1.272833e-03
1.244000e+02 1.714000e+02 -5.045499e+03 -2.530818e-03
1.244000e+02 1.716000e+02 -3.104270e+03 -3.792144e-03
1.244000e+02 1.718000e+02 -2.200006e+03 -5.056807e-03
1.244000e+02 1.720000e+02 -1.678259e+03 -6.324803e-03
1.244000e+02 1.722000e+02 -1.339060e+03 -7.596126e-03
1.244000e+02 1.724000e+02 -1.101010e+03 -8.870772e-03
1.244000e+02 1.726000e+02 -9.247957e+02 -1.014874e-02
1.244000e+02 1.728000e+02 -7.891201e+02 -1.143002e-02
1.244000e+02 1.730000e+02 -6.814561e+02 -1.271461e-02
1.244000e+02 1.732000e+02 -5.939499e+02 -1.400357e-02
1.244000e+02 1.734000e+02 -5.214316e+02 -1.529627e-02
1.244000e+02 1.736000e+02 -4.603588e+02 -1.659241e-02
1.244000e+02 1.738000e+02 -4.082231e+02 -1.789196e-02
1.244000e+02 1.740000e+02 -3.631992e+02 -1.919494e-02
1.244000e+02 1.742000e+02 -3.239265e+02 -2.050134e-02
1.244000e+02 1.744000e+02 -2.893702e+02 -2.181115e-02
1.244000e+02 1.746000e+02 -2.587303e+02 -2.312510e-02
1.244000e+02 1.748000e+02 -2.313775e+02 -2.444391e-02
1.244000e+02 1.750000e+02 -2.068106e+02 -2.576626e-02
1.244000e+02 1.752000e+02 -1.846254e+02 -2.709215e-02
1.244000e+02 1.754000e+02 -1.644922e+02 -2.842159e-02
1.244000e+02 1.756000e+02 -1.461390e+02 -2.975456e-02
1.244000e+02 1.758000e+02 -1.293403e+02 -3.109152e-02
1.244000e+02 1.760000e+02 -1.139069e+02 -3.243427e-02
1.244000e+02 1.762000e+02 -9.967938e+01 -3.378069e-02
1.244000e+02 1.764000e+02 -8.652186e+01 -3.513078e-02
1.244000e+02 1.766000e+02 -7.431830e+01 -3.648455e-02
1.244000e+02 1.768000e+02 -6.296877e+01 -3.784200e-02
1.244000e+02 1.770000e+02 -5.238683e+01 -3.920463e-02
1.244000e+02 1.772000e+02 -4.249737e+01 -4.057264e-02
1.244000e+02 1.774000e+02 -3.323469e+01 -4.194446e-02
1.244000e+02 1.776000e+02 -2.454122e+01 -4.332010e-02
1.244000e+02 1.778000e+02 -1.636610e+01 -4.469957e-02
1.244000e+02 1.780000e+02 -8.664452e+00 -4.608295e-02
1.244000e+02 1.782000e+02 -1.396397e+00 -4.747365e-02
1.244000e+02 1.784000e+02 5.473291e+00 -4.886831e-02
1.244000e+02 1.786000e+02 1.197675e+01 -5.026694e-02
1.244000e+02 1.788000e+02 1.814242e+01 -5.166955e-02
1.244000e+02 1.790000e+02 2.399584e+01 -5.307616e-02
1.244000e+02 1.792000e+02 2.956010e+01 -5.448932e-02
1.244000e+02 1.794000e+02 3.485605e+01 -5.590796e-02
1.244000e+02 1.796000e+02 3.990260e+01 -5.733072e-02
1.244000e+02 1.798000e+02 4.471692e+01 -5.875764e-02
1.244000e+02 1.800000e+02 4.931464e+01 -6.018871e-02
1.246000e+02 1.700000e+02 -inf 6.854781e-03
1.246000e+02 1.702000e+02 -inf 5.612796e-03
1.246000e+02 1.704000e+02 -inf 4.367436e-03
1.246000e+02 1.706000e+02 -inf 3.118692e-03
1.246000e+02 1.708000e+02 -inf 1.866622e-03
1.246000e+02 1.710000e+02 -inf 6.111801e-04
1.246000e+02 1.712000e+02 -inf -6.476092e-04
1.246000e+02 1.714000e+02 -7.063059e+03 -1.909740e-03
1.246000e+02 1.716000e+02 -3.841874e+03 -3.175207e-03
1.246000e+02 1.718000e+02 -2.569698e+03 -4.444005e-03
1.246000e+02 1.720000e+02 -1.898571e+03 -5.716128e-03
1.246000e+02 1.722000e+02 -1.484564e+03 -6.991572e-03
1.246000e+02 1.724000e+02 -1.203889e+03 -8.270331e-03
1.246000e+02 1.726000e+02 -1.001150e+03 -9.552403e-03
1.246000e+02 1.728000e+02 -8.478897e+02 -1.083778e-02
1.246000e+02 1.730000e+02 -7.279815e+02 -1.212647e-02
1.246000e+02 1.732000e+02 -6.316215e+02 -1.341845e-02
1.246000e+02 1.734000e+02 -5.525003e+02 -1.471374e-02
1.246000e+02 1.736000e+02 -4.863772e+02 -1.601344e-02
1.246000e+02 1.738000e+02 -4.302960e+02 -1.731699e-02
1.246000e+02 1.740000e+02 -3.821331e+02 -1.862395e-02
1.246000e+02 1.742000e+02 -3.403247e+02 -1.993433e-02
1.246000e+02 1.744000e+02 -3.036917e+02 -2.124811e-02
1.246000e+02 1.746000e+02 -2.713307e+02 -2.256531e-02
1.246000e+02 1.748000e+02 -2.425368e+02 -2.388591e-02
1.246000e+02 1.750000e+02 -2.167516e+02 -2.521160e-02
1.246000e+02 1.752000e+02 -1.935279e+02 -2.654136e-02
1.246000e+02 1.754000e+02 -1.725028e+02 -2.787466e-02
1.246000e+02 1.756000e+02 -1.533783e+02 -2.921149e-02
1.246000e+02 1.758000e+02 -1.359083e+02 -3.055186e-02
1.246000e+02 1.760000e+02 -1.198876e+02 -3.189577e-02
1.246000e+02 1.762000e+02 -1.051433e+02 -3.324532e-02
1.246000e+02 1.764000e+02 -9.152897e+01 -3.459917e-02
1.246000e+02 1.766000e+02 -7.891977e+01 -3.595670e-02
1.246000e+02 1.768000e+02 -6.720859e+01 -3.731790e-02
1.246000e+02 1.770000e+02 -5.630299e+01 -3.868277e-02
1.246000e+02 1.772000e+02 -4.612280e+01 -4.005192e-02
1.246000e+02 1.774000e+02 -3.659812e+01 -4.142741e-02
1.246000e+02 1.776000e+02 -2.766775e+01 -4.280672e-02
1.246000e+02 1.778000e+02 -1.927794e+01 -4.418984e-02
1.246000e+02 1.780000e+02 -1.138105e+01 -4.557679e-02
1.246000e+02 1.782000e+02 -3.935040e+00 -4.696757e-02
1.246000e+02 1.784000e+02 3.097312e+00 -4.836509e-02
1.246000e+02 1.786000e+02 9.749677e+00 -4.976730e-02
1.246000e+02 1.788000e+02 1.605202e+01 -5.117347e-02
1.246000e+02 1.790000e+02 2.203114e+01 -5.258363e-02
1.246000e+02 1.792000e+02 2.771124e+01 -5.399778e-02
1.246000e+02 1.794000e+02 3.311413e+01 -5.541787e-02
1.246000e+02 1.796000e+02 3.825959e+01 -5.684413e-02
1.246000e+02 1.798000e+02 4.316553e+01 -5.827452e-02
1.246000e+02 1.800000e+02 4.784827e+01 -5.970906e-02
1.248000e+02 1.700000e+02 -inf 7.508260e-03
1.248000e+02 1.702000e+02 -inf 6.261645e-03
1.248000e+02 1.704000e+02 -inf 5.011782e-03
1.248000e+02 1.706000e+02 -inf 3.758676e-03
1.248000e+02 1.708000e+02 -inf 2.502337e-03
1.248000e+02 1.710000e+02 -inf 1.242770e-03
1.248000e+02 1.712000e+02 -inf -2.001773e-05
1.248000e+02 1.714000e+02 -inf -1.286019e-03
1.248000e+02 1.716000e+02 -5.001019e+03 -2.555229e-03
1.248000e+02 1.718000e+02 -3.074219e+03 -3.827640e-03
1.248000e+02 1.720000e+02 -2.177737e+03 -5.103511e-03
1.248000e+02 1.722000e+02 -1.660699e+03 -6.383111e-03
1.248000e+02 1.724000e+02 -1.324617e+03 -7.666019e-03
1.248000e+02 1.726000e+02 -1.088773e+03 -8.952231e-03
1.248000e+02 1.728000e+02 -9.141950e+02 -1.024175e-02
1.248000e+02 1.730000e+02 -7.797805e+02 -1.153455e-02
1.248000e+02 1.732000e+02 -6.731174e+02 -1.283066e-02
1.248000e+02 1.734000e+02 -5.864242e+02 -1.413005e-02
1.248000e+02 1.736000e+02 -5.145792e+02 -1.543273e-02
1.248000e+02 1.738000e+02 -4.540728e+02 -1.673870e-02
1.248000e+02 1.740000e+02 -4.024203e+02 -1.804939e-02
1.248000e+02 1.742000e+02 -3.578132e+02 -1.936377e-02
1.248000e+02 1.744000e+02 -3.189037e+02 -2.068156e-02
1.248000e+02 1.746000e+02 -2.846668e+02 -2.200275e-02
1.248000e+02 1.748000e+02 -2.543098e+02 -2.332734e-02
1.248000e+02 1.750000e+02 -2.272094e+02 -2.465533e-02
